feature,cohort,value,count,proportion
attempt_last_bank_name,historical_train,DZ BANK AG DEUTSCHE ZENTRAL-GENOSSENSCHAFTSBANK,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,NORTH COMMUNITY BANK,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,JSCB FOR FOREIGN TRADE OF VIETNAM,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,MISSION F.C.U.,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,NORTHERN TRUST BANK,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,UTAH OIL WORKERS' C.U.,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,ISTITUTO CENTRALE DELLE BANCHE DI CREDITO COOPERATIVO,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,PARTNERS FINANCIAL F.C.U.,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,IPAR KUTXA RURAL,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,"BANK OF N.T. BUTTERFIELD AND SON, LTD.",1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,AB BANK SNORAS,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,JSC LATVIAN BUSINESS BANK,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,BANK OCHRONY SRODOWISKA S.A. (BOS S.A.),1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,"PT BANK BUMIPUTERA INDONESIA, TBK.",1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,Liberty Bank JSC,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,FIRST U.S. COMMUNITY C.U.,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,B@NCA 24-7 S.P.A.,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,CHINATRUST BANK (U.S.A.),1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,"BANCO CONTINENTAL DE PANAMA, S.A.",1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,"BANK OF YOKOHAMA, LTD.",1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,POSTBANK,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,BANK OF CANADA,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,"BANCO HSBC (COSTA RICA), S.A.",1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,"INVEST-BANK, S.A.",1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,WACHOVIA,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,FIRST USA BANK,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,NEWTOWN SAVINGS BANK,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,"POPULAR BANK LTD., INC.",1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,COMMUNITY AMERICA C.U.,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,STS BANK,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,AHLI UNITED BANK B.S.C.,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,INDIANA MEMBERS C.U.,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,"VENECREDIT BANK AND TRUST, LTD.",1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,SOCREDO BANK - POlan,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,COUTTS AND CO,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,EQUITABLE PCI BANK,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,SANDIA LABORATORY F.C.U.,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,NORTHWEST BANK AND TRUST COMPANY,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,ERSTE CARD CLUB D.D.,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,U.S. EMPLOYEES C.U.,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,"TIRANA BANK, S.A.",1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,SIMMONS FIRST NATIONAL BANK,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,CORP BANCA S.A.,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,UNITED OVERSEAS BANK (MALAYSIA) BERHAD,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,AMERICAN HERITAGE FEDERAL CREDIT UNION,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,"BANCO FINANCIERA COMERCIAL HONDUREQA, S.A.",1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,NETBANK,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,"PPF BANKA, A.S.",1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,BANCO BRADESCARD S.A.,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,MUTUAL TRUST BANK,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,PT. BANK INTERNASIONAL INDONESIA TBK,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,PROCREDIT BANK SH.A.,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,AMERICAN EXPRESS JAPAN,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,"COMMERCIAL BANK OF AFRICA, LTD.",1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,"ANZ ROYAL BANK CAMBODIA, LTD.",1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,"IXE BANCO, S.A.",1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,"HOUSEHOLD BANK, F.S.B.",1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,BERSA (BANCO DE ENTRE RIOS S.A.),1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,RIMINI BANK,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,CENTURY F.C.U.,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,BANCO AUSTRAL SARL,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,BMO BANK NATIONAL ASSOCIATION,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,JOHNSON BANK,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,CORE BUSINESS BANK,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,VALLEY BANK,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,"CARIBBEAN MERCANTILE BANK, N.V.",1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,"BANCO CITIBANK DE HONDURAS, S.A.",1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,HSBC BANK MALTA PLC,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,"NORDEA BANK POLSKA, S.A.",1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,"CAPITAL ONE, F.S.B.",1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,CREDIT MUTUEL ARKEA,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,STERlanG SAVINGS BANK,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,"ATlanTIC BANK, LTD.",1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,RAIFFEISEN SCHWEIZ GENOSSENSCHAFT,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,FIRST PREMIER BANK - OBOPAY,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,"NUEVO BANCO DE SANTA FE, S.A.",1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,NEW ZEAlanD POST,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,"BANCO HIPOTECARIO, S.A.",1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,UNITED BULGARIAN BANK PLC.,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,ADVANCIAL F.C.U.,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,CREDIMAX,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,BANKMUSCAT LTD. (S.A.O.G.),1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,STANDARD BANK OF SOUTH AFRICA,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,BANCO DE COMERCIO,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,CREDITCARD SERVICES CO. S.A.L.,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,"DANSKE BANK AKTIESELSKAB, DENMARK, SWEDEN BRANCH",1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,PJSC BANK FINANCE AND CREDIT,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,"NATIONAL BANK OF KENYA, LTD.",1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,COMMERCIAL BANK EXPOBANK,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,PAREX BANK,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,ALLIANCE AND LEICESTER PLC,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,SELFRELIANCE UKRAINIAN AMERICAN F.C.U.,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,"RBC ROYAL BANK (JAMAICA), LTD.",1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,VENETO BANKA SH.A.,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,"AVAL CARD, S.A. DE C.V.",1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,COMMUNITY NATIONAL BANK,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,"CAPITAL BANK, S.A.",1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,FIRST MIDWEST BANK,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,"BANQUE DE L'UNION HAITIENNE, S.A.",1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,AMALGAMATED BANKS OF SOUTH AFRICA LTD. (ABSA BANK LTD.),1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,PAGSEGURO INTERNET S.A,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,BORGUN H.F.,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,PJSC BANK FORUM,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,UNIVERSITY OF ILlanOIS EMPLOYEES C.U.,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,"ST. GEORGES BANK AND TRUST CO., LTD.",1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,WORKERS SAVINGS AND LOAN BANK,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,BERKSHIRE BANK,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,CHINATRUST (PHILIPPINES) COMMERCIAL BANK,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,ELI LILLY F.C.U.,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,CREDOMATIC LATINO AMERICANA,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,HERITAGE TRUST F.C.U.,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,CITY COUNTY CREDIT UNION OF FORT LAUDERDALE,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,COLLABRIA FINANCIAL SERVICES,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,CASSA DI RISPARMIO DI VENEZIA,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,CREDOMATIC,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,UNITUS COMMUNITY C.U.,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,NFCU,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,MERIWEST C.U.,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,CAROlanA TRUST F.C.U.,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,AS LHV PANK,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,"BANK OF EAST ASIA, LTD.",1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,BANKPLUS,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,ESL F.C.U.,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,"BANCA MARCH, S.A.",1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,NATIONAL BANK OF DUBAI PUBLIC JSC,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,"SOUTH CAROlanA BANK AND TRUST, N.A.",1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,ARAB FINANCIAL SERVICES COMPANY B.S.C. (C),1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,TEXANS C.U.,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,"HSBC MEXICO, S.A.",1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,MERITRUST C.U.,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,HOME FEDERAL BANK OF TENNESSEE,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,"BANK OF AYUDHYA PUBLIC CO., LTD.",1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,BANK HAPOALIM,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,CAPITOL ONE,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,"FIRST MIDWEST BANK, N.A.",1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,LIBRARY OF CONGRESS F.C.U.,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,ZIMBABWE BANKING CORPORATION LIMITED,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,FIRST NATIONAL BANK AND TRUST COMPANY,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,KUNMING AGRICULTURAL COOPERATIVE ASSOCIATION-JINBI CARD,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,"MAURITIUS COMMERCIAL BANK, LTD.",1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,"CREDIT AGRICOLE DU MAROC, S.A.",1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,UME F.C.U.,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,"PNC BANK, GLOBAL INVESTMENT SERVICING",1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,BBAC S.A.L,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,"BANCO SANTANDER COLOMBIA, S.A.",1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,AB DNB NORD BANKAS,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,UNICREDIT BANK SERBIA JSC BELGRAD,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,"BANCO INTEGRACION, S.A.",1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,PAYLIFE,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,RAIFFEISEN ZENTRALBANK OSTERREICH AG (RZB),1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,OUR COMMUNITY C.U.,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,BANK CARD COMPANY,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,"HUA NAN COMMERCIAL BANK, LTD.",1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,"BANCO AGROMERCANTIL, S.A.",1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,EAST COAST C.U.,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,OJSC XALQ BANK,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,"TOPRAKBANK, A.S.",1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,LLOYDS TSB,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,BANK OF VALLETTA P.L.C,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,STEEL VALLEY BANK,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,"FULTON BANK, N.A.",1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,BANCO SOFITASA,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,CITY BANK AND TRUST COMPANY,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,NEWALLIANCE BANK,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,UNICREDIT BANK AG,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,"EURONET PAYMENTS AND CARD SERVICES, LTD.",1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,PACIFIC NW F.C.U.,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,AREXIMBANK-GAZPROMBANK GROUP CJSC,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,PJSC BANK PERSHYI,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,"BANCO PASTOR, S.A.",1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,MEMBERS 1ST F.C.U.,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,BULLS EYE C.U.,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,"BANCO CUSCATlan, S.A.",1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,JSC EURASIAN BANK,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,JPMORGAN CHASE BANK N.A. - DEBIT,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,INDIAN OVERSEAS BANK,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,COLORADO SPRINGS C.U.,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,JSCB FORUM,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,5STAR BANK,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,HOME TRUST COMPANY,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,"JACCS CO., LTD.",1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,BANCO CREDICOOP COOPERATIVO LTDO.,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,SEB BANKAS AB,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,"AMERICAN SAVINGS, F.S.B.",1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,"HSBC MEXICO, S.A. INSTITUCION DE BANCA MULTIPLE, GRUPO HSBC",1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,PAWlanG SAVINGS BANK,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,"CHUBU SHINKIN BANK CARD CO., LTD.",1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,HARRIS TRUST AND SAVINGS BANK,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,BANCA DE ECONOMII,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,COMMONWEALTH ONE F.C.U.,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,SHINHAN BANK AMERICA,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,"T.BANK, S.A.",1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,UNIVERSITY OF WISCONSIN C.U.,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,BANK OF AAlanD LTD. (AAlanDSBANKEN AB),1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,"BANCO SIMPLES, S.A.",1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,BLUE SKY,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,TOYOTA FINANCE CORPORATION,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,BANCO DE CREDITO DE BOLIVIA,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,UKRAINIAN F.C.U.,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,"lanKSER, S.A.",1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,E1 FINANCIAL C.U.,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,P.T. BANK NIAGA,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,COMMUNITY NATIONAL BANK OF NORTHWESTERN PA,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,"BCSC, S.A.- BANCO CAJA SOCIAL BCSC - BANCO CAJA SOCIAL",1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,NEW MEXICO EDUCATORS F.C.U.,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,GUARANTY TRUST BANK PLC,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,BANKBOSTON BANCO MULTIPLO S.A.,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,OJSC BANK ESKHATA,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,PAMUKBANK TURK ANONIM SIRKETI,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,"FSGBANK, N.A.",1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,BANK OF INDIA,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,"BANCO HSBC COLOMBIA, S.A.",1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,EUROBANK EFG JSC,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,EUROBANK EFG BULGARIA A.D.,1,1.6666666666666667e-05
